season,game_id,date,time,home_team,away_team,stadium,status,broadcast,doubleheader_no,note
2025,2025-0001,2025-03-22,14:00,LG,롯데,잠실야구장,SCHEDULED,,,
2025,2025-0002,2025-03-22,14:00,SSG,두산,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0003,2025-03-22,14:00,KT,한화,수원KT위즈파크,SCHEDULED,,,
2025,2025-0004,2025-03-22,14:00,삼성,키움,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0005,2025-03-22,14:00,기아,NC,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0006,2025-03-23,14:00,LG,롯데,잠실야구장,SCHEDULED,,,
2025,2025-0007,2025-03-23,14:00,SSG,두산,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0008,2025-03-23,14:00,KT,한화,수원KT위즈파크,SCHEDULED,,,
2025,2025-0009,2025-03-23,14:00,삼성,키움,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0010,2025-03-23,14:00,기아,NC,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0011,2025-03-25,18:30,LG,한화,잠실야구장,SCHEDULED,,,
2025,2025-0012,2025-03-25,18:30,SSG,롯데,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0013,2025-03-25,18:30,KT,두산,수원KT위즈파크,SCHEDULED,,,
2025,2025-0014,2025-03-25,18:30,삼성,NC,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0015,2025-03-25,18:30,기아,키움,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0016,2025-03-26,18:30,LG,한화,잠실야구장,SCHEDULED,,,
2025,2025-0017,2025-03-26,18:30,SSG,롯데,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0018,2025-03-26,18:30,KT,두산,수원KT위즈파크,SCHEDULED,,,
2025,2025-0019,2025-03-26,18:30,삼성,NC,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0020,2025-03-26,18:30,기아,키움,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0021,2025-03-27,18:30,LG,한화,잠실야구장,SCHEDULED,,,
2025,2025-0022,2025-03-27,18:30,SSG,롯데,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0023,2025-03-27,18:30,KT,두산,수원KT위즈파크,SCHEDULED,,,
2025,2025-0024,2025-03-27,18:30,삼성,NC,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0025,2025-03-27,18:30,기아,키움,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0026,2025-03-28,18:30,두산,삼성,잠실야구장,SCHEDULED,,,
2025,2025-0027,2025-03-28,18:30,키움,SSG,고척스카이돔,SCHEDULED,,,
2025,2025-0028,2025-03-28,18:30,한화,기아,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0029,2025-03-28,18:30,롯데,KT,사직야구장,SCHEDULED,,,
2025,2025-0030,2025-03-28,18:30,NC,LG,창원NC파크,SCHEDULED,,,
2025,2025-0031,2025-03-29,14:00,두산,삼성,잠실야구장,SCHEDULED,,,
2025,2025-0032,2025-03-29,14:00,키움,SSG,고척스카이돔,SCHEDULED,,,
2025,2025-0033,2025-03-29,14:00,한화,기아,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0034,2025-03-29,14:00,롯데,KT,사직야구장,SCHEDULED,,,
2025,2025-0035,2025-03-29,14:00,NC,LG,창원NC파크,SCHEDULED,,,
2025,2025-0036,2025-03-30,14:00,두산,삼성,잠실야구장,SCHEDULED,,,
2025,2025-0037,2025-03-30,14:00,키움,SSG,고척스카이돔,SCHEDULED,,,
2025,2025-0038,2025-03-30,14:00,한화,기아,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0039,2025-03-30,14:00,롯데,KT,사직야구장,SCHEDULED,,,
2025,2025-0040,2025-03-30,14:00,NC,LG,창원NC파크,SCHEDULED,,,
2025,2025-0041,2025-04-01,18:30,두산,키움,잠실야구장,SCHEDULED,,,
2025,2025-0042,2025-04-01,18:30,KT,LG,수원KT위즈파크,SCHEDULED,,,
2025,2025-0043,2025-04-01,18:30,한화,롯데,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0044,2025-04-01,18:30,기아,삼성,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0045,2025-04-01,18:30,NC,SSG,창원NC파크,SCHEDULED,,,
2025,2025-0046,2025-04-02,18:30,두산,키움,잠실야구장,SCHEDULED,,,
2025,2025-0047,2025-04-02,18:30,KT,LG,수원KT위즈파크,SCHEDULED,,,
2025,2025-0048,2025-04-02,18:30,한화,롯데,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0049,2025-04-02,18:30,기아,삼성,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0050,2025-04-02,18:30,NC,SSG,창원NC파크,SCHEDULED,,,
2025,2025-0051,2025-04-03,18:30,두산,키움,잠실야구장,SCHEDULED,,,
2025,2025-0052,2025-04-03,18:30,KT,LG,수원KT위즈파크,SCHEDULED,,,
2025,2025-0053,2025-04-03,18:30,한화,롯데,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0054,2025-04-03,18:30,기아,삼성,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0055,2025-04-03,18:30,NC,SSG,창원NC파크,SCHEDULED,,,
2025,2025-0056,2025-04-04,18:30,LG,기아,잠실야구장,SCHEDULED,,,
2025,2025-0057,2025-04-04,18:30,키움,NC,고척스카이돔,SCHEDULED,,,
2025,2025-0058,2025-04-04,18:30,SSG,KT,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0059,2025-04-04,18:30,삼성,한화,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0060,2025-04-04,18:30,롯데,두산,사직야구장,SCHEDULED,,,
2025,2025-0061,2025-04-05,14:00,LG,기아,잠실야구장,SCHEDULED,,,
2025,2025-0062,2025-04-05,14:00,키움,NC,고척스카이돔,SCHEDULED,,,
2025,2025-0063,2025-04-05,14:00,SSG,KT,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0064,2025-04-05,14:00,삼성,한화,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0065,2025-04-05,14:00,롯데,두산,사직야구장,SCHEDULED,,,
2025,2025-0066,2025-04-06,14:00,LG,기아,잠실야구장,SCHEDULED,,,
2025,2025-0067,2025-04-06,14:00,키움,NC,고척스카이돔,SCHEDULED,,,
2025,2025-0068,2025-04-06,14:00,SSG,KT,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0069,2025-04-06,14:00,삼성,한화,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0070,2025-04-06,14:00,롯데,두산,사직야구장,SCHEDULED,,,
2025,2025-0071,2025-04-08,18:30,두산,한화,잠실야구장,SCHEDULED,,,
2025,2025-0072,2025-04-08,18:30,키움,LG,고척스카이돔,SCHEDULED,,,
2025,2025-0073,2025-04-08,18:30,KT,NC,수원KT위즈파크,SCHEDULED,,,
2025,2025-0074,2025-04-08,18:30,삼성,SSG,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0075,2025-04-08,18:30,롯데,기아,사직야구장,SCHEDULED,,,
2025,2025-0076,2025-04-09,18:30,두산,한화,잠실야구장,SCHEDULED,,,
2025,2025-0077,2025-04-09,18:30,키움,LG,고척스카이돔,SCHEDULED,,,
2025,2025-0078,2025-04-09,18:30,KT,NC,수원KT위즈파크,SCHEDULED,,,
2025,2025-0079,2025-04-09,18:30,삼성,SSG,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0080,2025-04-09,18:30,롯데,기아,사직야구장,SCHEDULED,,,
2025,2025-0081,2025-04-10,18:30,두산,한화,잠실야구장,SCHEDULED,,,
2025,2025-0082,2025-04-10,18:30,키움,LG,고척스카이돔,SCHEDULED,,,
2025,2025-0083,2025-04-10,18:30,KT,NC,수원KT위즈파크,SCHEDULED,,,
2025,2025-0084,2025-04-10,18:30,삼성,SSG,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0085,2025-04-10,18:30,롯데,기아,사직야구장,SCHEDULED,,,
2025,2025-0086,2025-04-11,18:30,LG,두산,잠실야구장,SCHEDULED,,,
2025,2025-0087,2025-04-11,18:30,KT,삼성,수원KT위즈파크,SCHEDULED,,,
2025,2025-0088,2025-04-11,18:30,한화,키움,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0089,2025-04-11,18:30,기아,SSG,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0090,2025-04-11,18:30,NC,롯데,창원NC파크,SCHEDULED,,,
2025,2025-0091,2025-04-12,14:00,LG,두산,잠실야구장,SCHEDULED,,,
2025,2025-0092,2025-04-12,14:00,KT,삼성,수원KT위즈파크,SCHEDULED,,,
2025,2025-0093,2025-04-12,14:00,한화,키움,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0094,2025-04-12,14:00,기아,SSG,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0095,2025-04-12,14:00,NC,롯데,창원NC파크,SCHEDULED,,,
2025,2025-0096,2025-04-13,14:00,LG,두산,잠실야구장,SCHEDULED,,,
2025,2025-0097,2025-04-13,14:00,KT,삼성,수원KT위즈파크,SCHEDULED,,,
2025,2025-0098,2025-04-13,14:00,한화,키움,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0099,2025-04-13,14:00,기아,SSG,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0100,2025-04-13,14:00,NC,롯데,창원NC파크,SCHEDULED,,,
2025,2025-0101,2025-04-15,18:30,LG,삼성,잠실야구장,SCHEDULED,,,
2025,2025-0102,2025-04-15,18:30,SSG,한화,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0103,2025-04-15,18:30,기아,KT,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0104,2025-04-15,18:30,롯데,키움,사직야구장,SCHEDULED,,,
2025,2025-0105,2025-04-15,18:30,NC,두산,창원NC파크,SCHEDULED,,,
2025,2025-0106,2025-04-16,18:30,LG,삼성,잠실야구장,SCHEDULED,,,
2025,2025-0107,2025-04-16,18:30,SSG,한화,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0108,2025-04-16,18:30,기아,KT,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0109,2025-04-16,18:30,롯데,키움,사직야구장,SCHEDULED,,,
2025,2025-0110,2025-04-16,18:30,NC,두산,창원NC파크,SCHEDULED,,,
2025,2025-0111,2025-04-17,18:30,LG,삼성,잠실야구장,SCHEDULED,,,
2025,2025-0112,2025-04-17,18:30,SSG,한화,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0113,2025-04-17,18:30,기아,KT,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0114,2025-04-17,18:30,롯데,키움,사직야구장,SCHEDULED,,,
2025,2025-0115,2025-04-17,18:30,NC,두산,창원NC파크,SCHEDULED,,,
2025,2025-0116,2025-04-18,18:30,두산,기아,잠실야구장,SCHEDULED,,,
2025,2025-0117,2025-04-18,18:30,키움,KT,고척스카이돔,SCHEDULED,,,
2025,2025-0118,2025-04-18,18:30,SSG,LG,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0119,2025-04-18,18:30,한화,NC,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0120,2025-04-18,18:30,삼성,롯데,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0121,2025-04-19,14:00,두산,기아,잠실야구장,SCHEDULED,,,
2025,2025-0122,2025-04-19,14:00,키움,KT,고척스카이돔,SCHEDULED,,,
2025,2025-0123,2025-04-19,14:00,SSG,LG,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0124,2025-04-19,14:00,한화,NC,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0125,2025-04-19,14:00,삼성,롯데,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0126,2025-04-20,14:00,두산,기아,잠실야구장,SCHEDULED,,,
2025,2025-0127,2025-04-20,14:00,키움,KT,고척스카이돔,SCHEDULED,,,
2025,2025-0128,2025-04-20,14:00,SSG,LG,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0129,2025-04-20,14:00,한화,NC,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0130,2025-04-20,14:00,삼성,롯데,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0131,2025-04-22,18:30,LG,NC,잠실야구장,SCHEDULED,,,
2025,2025-0132,2025-04-22,18:30,키움,두산,고척스카이돔,SCHEDULED,,,
2025,2025-0133,2025-04-22,18:30,KT,SSG,수원KT위즈파크,SCHEDULED,,,
2025,2025-0134,2025-04-22,18:30,삼성,기아,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0135,2025-04-22,18:30,롯데,한화,사직야구장,SCHEDULED,,,
2025,2025-0136,2025-04-23,18:30,LG,NC,잠실야구장,SCHEDULED,,,
2025,2025-0137,2025-04-23,18:30,키움,두산,고척스카이돔,SCHEDULED,,,
2025,2025-0138,2025-04-23,18:30,KT,SSG,수원KT위즈파크,SCHEDULED,,,
2025,2025-0139,2025-04-23,18:30,삼성,기아,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0140,2025-04-23,18:30,롯데,한화,사직야구장,SCHEDULED,,,
2025,2025-0141,2025-04-24,18:30,LG,NC,잠실야구장,SCHEDULED,,,
2025,2025-0142,2025-04-24,18:30,키움,두산,고척스카이돔,SCHEDULED,,,
2025,2025-0143,2025-04-24,18:30,KT,SSG,수원KT위즈파크,SCHEDULED,,,
2025,2025-0144,2025-04-24,18:30,삼성,기아,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0145,2025-04-24,18:30,롯데,한화,사직야구장,SCHEDULED,,,
2025,2025-0146,2025-04-25,18:30,두산,롯데,잠실야구장,SCHEDULED,,,
2025,2025-0147,2025-04-25,18:30,SSG,키움,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0148,2025-04-25,18:30,한화,KT,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0149,2025-04-25,18:30,기아,LG,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0150,2025-04-25,18:30,NC,삼성,창원NC파크,SCHEDULED,,,
2025,2025-0151,2025-04-26,14:00,두산,롯데,잠실야구장,SCHEDULED,,,
2025,2025-0152,2025-04-26,14:00,SSG,키움,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0153,2025-04-26,14:00,한화,KT,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0154,2025-04-26,14:00,기아,LG,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0155,2025-04-26,14:00,NC,삼성,창원NC파크,SCHEDULED,,,
2025,2025-0156,2025-04-27,14:00,두산,롯데,잠실야구장,SCHEDULED,,,
2025,2025-0157,2025-04-27,14:00,SSG,키움,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0158,2025-04-27,14:00,한화,KT,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0159,2025-04-27,14:00,기아,LG,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0160,2025-04-27,14:00,NC,삼성,창원NC파크,SCHEDULED,,,
2025,2025-0161,2025-04-29,18:30,두산,KT,잠실야구장,SCHEDULED,,,
2025,2025-0162,2025-04-29,18:30,키움,롯데,고척스카이돔,SCHEDULED,,,
2025,2025-0163,2025-04-29,18:30,SSG,삼성,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0164,2025-04-29,18:30,한화,LG,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0165,2025-04-29,18:30,NC,기아,창원NC파크,SCHEDULED,,,
2025,2025-0166,2025-04-30,18:30,두산,KT,잠실야구장,SCHEDULED,,,
2025,2025-0167,2025-04-30,18:30,키움,롯데,고척스카이돔,SCHEDULED,,,
2025,2025-0168,2025-04-30,18:30,SSG,삼성,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0169,2025-04-30,18:30,한화,LG,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0170,2025-04-30,18:30,NC,기아,창원NC파크,SCHEDULED,,,
2025,2025-0171,2025-05-01,18:30,두산,KT,잠실야구장,SCHEDULED,,,
2025,2025-0172,2025-05-01,18:30,키움,롯데,고척스카이돔,SCHEDULED,,,
2025,2025-0173,2025-05-01,18:30,SSG,삼성,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0174,2025-05-01,18:30,한화,LG,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0175,2025-05-01,18:30,NC,기아,창원NC파크,SCHEDULED,,,
2025,2025-0176,2025-05-02,18:30,LG,SSG,잠실야구장,SCHEDULED,,,
2025,2025-0177,2025-05-02,18:30,KT,키움,수원KT위즈파크,SCHEDULED,,,
2025,2025-0178,2025-05-02,18:30,삼성,두산,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0179,2025-05-02,18:30,기아,한화,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0180,2025-05-02,18:30,롯데,NC,사직야구장,SCHEDULED,,,
2025,2025-0181,2025-05-03,14:00,LG,SSG,잠실야구장,SCHEDULED,,,
2025,2025-0182,2025-05-03,14:00,KT,키움,수원KT위즈파크,SCHEDULED,,,
2025,2025-0183,2025-05-03,14:00,삼성,두산,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0184,2025-05-03,14:00,기아,한화,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0185,2025-05-03,14:00,롯데,NC,사직야구장,SCHEDULED,,,
2025,2025-0186,2025-05-04,14:00,LG,SSG,잠실야구장,SCHEDULED,,,
2025,2025-0187,2025-05-04,14:00,KT,키움,수원KT위즈파크,SCHEDULED,,,
2025,2025-0188,2025-05-04,14:00,삼성,두산,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0189,2025-05-04,14:00,기아,한화,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0190,2025-05-04,14:00,롯데,NC,사직야구장,SCHEDULED,,,
2025,2025-0191,2025-05-05,18:30,두산,LG,잠실야구장,SCHEDULED,,,
2025,2025-0192,2025-05-05,18:30,키움,기아,고척스카이돔,SCHEDULED,,,
2025,2025-0193,2025-05-05,18:30,한화,삼성,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0194,2025-05-05,18:30,롯데,SSG,사직야구장,SCHEDULED,,,
2025,2025-0195,2025-05-05,18:30,NC,KT,창원NC파크,SCHEDULED,,,
2025,2025-0196,2025-05-06,18:30,두산,LG,잠실야구장,SCHEDULED,,,
2025,2025-0197,2025-05-06,18:30,키움,기아,고척스카이돔,SCHEDULED,,,
2025,2025-0198,2025-05-06,18:30,한화,삼성,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0199,2025-05-06,18:30,롯데,SSG,사직야구장,SCHEDULED,,,
2025,2025-0200,2025-05-06,18:30,NC,KT,창원NC파크,SCHEDULED,,,
2025,2025-0201,2025-05-07,18:30,두산,LG,잠실야구장,SCHEDULED,,,
2025,2025-0202,2025-05-07,18:30,키움,기아,고척스카이돔,SCHEDULED,,,
2025,2025-0203,2025-05-07,18:30,한화,삼성,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0204,2025-05-07,18:30,롯데,SSG,사직야구장,SCHEDULED,,,
2025,2025-0205,2025-05-07,18:30,NC,KT,창원NC파크,SCHEDULED,,,
2025,2025-0206,2025-05-09,18:30,두산,NC,잠실야구장,SCHEDULED,,,
2025,2025-0207,2025-05-09,18:30,키움,한화,고척스카이돔,SCHEDULED,,,
2025,2025-0208,2025-05-09,18:30,SSG,기아,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0209,2025-05-09,18:30,KT,롯데,수원KT위즈파크,SCHEDULED,,,
2025,2025-0210,2025-05-09,18:30,삼성,LG,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0211,2025-05-10,14:00,두산,NC,잠실야구장,SCHEDULED,,,
2025,2025-0211,2025-05-10,17:00,두산,NC,잠실야구장,SCHEDULED,,,
2025,2025-0212,2025-05-10,14:00,키움,한화,고척스카이돔,SCHEDULED,,,
2025,2025-0213,2025-05-10,14:00,SSG,기아,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0214,2025-05-10,14:00,KT,롯데,수원KT위즈파크,SCHEDULED,,,
2025,2025-0215,2025-05-10,14:00,삼성,LG,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0213,2025-05-10,17:00,SSG,기아,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0214,2025-05-10,17:00,KT,롯데,수원KT위즈파크,SCHEDULED,,,
2025,2025-0215,2025-05-10,17:00,삼성,LG,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0216,2025-05-11,14:00,두산,NC,잠실야구장,SCHEDULED,,,
2025,2025-0216,2025-05-11,17:00,두산,NC,잠실야구장,SCHEDULED,,,
2025,2025-0217,2025-05-11,14:00,키움,한화,고척스카이돔,SCHEDULED,,,
2025,2025-0218,2025-05-11,14:00,SSG,기아,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0218,2025-05-11,17:00,SSG,기아,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0219,2025-05-11,14:00,KT,롯데,수원KT위즈파크,SCHEDULED,,,
2025,2025-0219,2025-05-11,17:00,KT,롯데,수원KT위즈파크,SCHEDULED,,,
2025,2025-0220,2025-05-11,14:00,삼성,LG,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0221,2025-05-13,18:30,LG,키움,잠실야구장,SCHEDULED,,,
2025,2025-0222,2025-05-13,18:30,SSG,NC,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0223,2025-05-13,18:30,한화,두산,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0224,2025-05-13,18:30,삼성,KT,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0225,2025-05-13,18:30,기아,롯데,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0226,2025-05-14,18:30,LG,키움,잠실야구장,SCHEDULED,,,
2025,2025-0227,2025-05-14,18:30,SSG,NC,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0228,2025-05-14,18:30,한화,두산,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0229,2025-05-14,18:30,삼성,KT,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0230,2025-05-14,18:30,기아,롯데,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0231,2025-05-15,18:30,LG,키움,잠실야구장,SCHEDULED,,,
2025,2025-0232,2025-05-15,18:30,SSG,NC,인천SSG랜더스필드,SCHEDULED,,,
2025,2025-0233,2025-05-15,18:30,한화,두산,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0234,2025-05-15,18:30,삼성,KT,대구삼성라이온즈파크,SCHEDULED,,,
2025,2025-0235,2025-05-15,18:30,기아,롯데,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0236,2025-05-16,18:30,LG,KT,잠실야구장,SCHEDULED,,,
2025,2025-0237,2025-05-16,18:30,한화,SSG,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0238,2025-05-16,18:30,기아,두산,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0239,2025-05-16,18:30,롯데,삼성,사직야구장,SCHEDULED,,,
2025,2025-0240,2025-05-16,18:30,NC,키움,창원NC파크,SCHEDULED,,,
2025,2025-0241,2025-05-17,14:00,LG,KT,잠실야구장,SCHEDULED,,,
2025,2025-0242,2025-05-17,14:00,한화,SSG,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0243,2025-05-17,14:00,기아,두산,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0244,2025-05-17,14:00,롯데,삼성,사직야구장,SCHEDULED,,,
2025,2025-0245,2025-05-17,14:00,NC,키움,창원NC파크,SCHEDULED,,,
2025,2025-0246,2025-05-18,14:00,LG,KT,잠실야구장,SCHEDULED,,,
2025,2025-0247,2025-05-18,14:00,한화,SSG,대전한화생명볼파크,SCHEDULED,,,
2025,2025-0248,2025-05-18,14:00,기아,두산,광주기아챔피언스필드,SCHEDULED,,,
2025,2025-0249,2025-05-18,14:00,롯데,삼성,사직야구장,SCHEDULED,,,
2025,2025-0250,2025-05-18,14:00,NC,키움,창원NC파크,SCHEDULED,,,
2025,2025-0251,2025-05-20,18:30,두산,SSG,잠실야구장,SCHEDULED,,,
2025,2025-0252,2025-05-20,18:30,키움,삼성,고척스카이돔,SCHEDULED,,,
